127,2709076616,"محمد بقرص","sda_der_alzoor","ناشط إعلامي هدفي هوا نقل الحقيقة",1664,1,9,1392,"","Pacific Time (US & Canada)","2014-08-05 11:26:59","None"
128,870315216,"سوريا عاجل","Syria_Breaking","خدمة للأخبار العاجلة من سوريا ، آخر المستجدات والأحداث على الساحة السورية تتابعونها على سوريا عاجل https://t.co/T3UbmyL8tN",40776,391,193,15589,"","Istanbul","2012-10-09 17:51:20","http://t.co/LFOa64an4K"
129,3226870534,"غرفة عمليات فتح حلب ","Alebo_Free1","الحساب الرسمي والوحيد على تويتر :غرفة عمليات #فتح_حلبوالتي تهدف بعون الله لفتح مدينة حلب ريفها",10070,0,71,394,"سوريا - حلب ","Bucharest","2015-05-01 19:48:45","None"
130,2885554689,"ديرالزور تذبح بصمت","dierezzore","الحساب الرسمي لحملة دير الزور تذبح بصمت لتوثيق انتهاكات النظام وتنظيم داعشWe report on news and atrocities comitted by Assad's regime and ISIS in Deir ezzor.",6018,32,33,3297,"ديرالزور","Nairobi","2014-11-20 12:58:20","https://t.co/YoGskJTrxw"
131,3194821229,"معركة النصر","alnasr_sy","الحساب  الاخباري لنقل مجريات معركة النصر في ريف ادلب لتحرير منطقة جسر الشغور . اسألوا لله لنا الثبات",3158,12,13,629,"ادلب . جسر الشغور ","Belgrade","2015-04-22 13:45:23","None"
132,3224175404,"دولاوية وافتخر","Sbranyanfsy","اللهم افتح لاخواننا المجاهدين",970,73,0,4129,"","None","2015-05-23 11:32:59","None"
133,3298422817,"الـوَحيد القحطاني","asd_gahtan700","(إنها لحياة طويلة أن آكل هذه التمرات)....مسافر يرجو الوصول أناخ جمله حتى يأذن الله)☝️....أزدي.... #العراق حسابي الثلاثون بعد الحذف",606,113,0,1634,"","None","2015-07-27 18:42:15","None"
134,3325565876,"فوائد علمية","ms_1983_ms","‏‏إياكم وهدايا الفجار والسفهاءفإنكم إن قبلتموها ظنوا أنكم قد رضيتم فعلهمحسابنا على الفيس{فوائد علمية}وانستقرام {@ms_1983_ms}رابط القناة على التلغرام↓↓↓",1259,2617,0,100,"","None","2015-08-23 03:32:49","https://t.co/T0z7qSLyuN"
135,3773505197,"ابو الدرداء #خلافة","YazeedDhardaa26","Observing a news Jihad mainly about Islamic State.",371,20,2,9,"","Pacific Time (US & Canada)","2015-09-25 18:03:32","None"
136,2196494912,"Abu Dujana","mhteeg105","",241,100,2,80,"","Pacific Time (US & Canada)","2013-11-15 19:22:23","None"
137,2894010902,"khalilray21","khalilray21","Born in Detroit. Palestinian,Muslim. not associated",420,1556,4,263,"","None","2014-11-08 18:04:08","None"
138,230758716,"محمد مختار الشنقيطي","mshinqiti","إسلامي بأفق إنساني، من إخوان الإخوان المسلمين وبقايا المؤمنين بالربيع العربي.أستاذ الأخلاق السياسية وتاريخ الأديان بكلية قطرللدراسات الإسلامية. كتبي ورسائلي هنا",240949,728,1345,28041,"","Baghdad","2010-12-26 15:51:31","http://t.co/3NTBZzu2PE"
139,25049177,"فرانس 24 / FRANCE 24","France24_ar","قناة فرانس 24 الدولية للأخبارhttp://t.co/uLUPHR28vi",3410460,1054,5507,117226,"باريس، فرنسا","Paris","2009-03-18 09:24:42","http://t.co/MOwBwbAMu5"
140,3601015033,"Shaykh Dollar","ShaykhDollar","Come get your fatwa! $50 limited time only! While oil stocks last",137,236,0,0,"","None","2015-09-18 03:46:15","None"
141,2454248887,"مداد  -  لايغرد","medad_med","عبد أثقله الذنوب والمعاصي",315,29,2,68,"قناة اليوتيوب","Pacific Time (US & Canada)","2014-04-20 05:19:34","https://t.co/7wUuRqlD0W"
142,3397204367,"أبو بكر البرقاوي","baker_barqaa","طالب علم _ مناصر لدولة الخﻻفة",4398,39,5,171,"","Pacific Time (US & Canada)","2015-07-31 14:42:52","None"
143,3290458596,"مسلمة الخير","Maslma1429","‏طويلب علم، محب العلماء والشهداء..",4882,1974,6,207,"","Pacific Time (US & Canada)","2015-07-24 17:10:44","None"
144,2822503590,"لويــس","23lo11","بدأت الخلافة الراشدة بقتال الصديق رضي الله عنه للمرتدين ولن تعود إلا من هذا الطريق مهما ادعى الحالمون عكس ذلك",7820,178,19,676,"جميع المقالات","Eastern Time (US & Canada)","2014-09-20 18:40:40","http://t.co/KUgpNjReRT"
145,3570522629,"BlackGlass","__BlackGlass_","Hicbir grup, dusunce ile ilgisi olmayan,sadece Turkiye nin cevresinden haber paylasan hesap...",2328,667,17,4498,"Guangxi","Arizona","2015-09-06 22:20:53","None"
146,2814033164,"ام ابراهيم المهاجرة","Mutawahhidah","‏زوجة شهيد",188,31,0,190,"Dawlat ul-Islam","Bucharest","2014-09-17 02:10:19","None"
147,71516564,"RT Arabic","RTarabic","اخر اخبار العالم العربي. آراء المختصين. تقارير من موقع الحدث. تعليقات المشاهدين. صور للاحداث. كل ذلك على موقع RT Arabic",1655404,61,4616,218620,"Moscow","Volgograd","2009-09-04 11:52:42","http://t.co/w9PcUL65x0"
148,35428478,"Daily News Egypt","DailyNewsEgypt","Egypt's Only Daily Independent Newspaper in English",189348,5,3255,48185,"Egypt","Cairo","2009-04-26 07:56:24","http://t.co/9N3xospUdF"
149,2786983077,"وكالة قاسيون للأنباء","QasiounNewsAR","وكالة أنباء سورية مرخصة",3604,2,26,31258,"Gaziantep, Türkiye","Kyiv","2014-09-27 11:22:07","http://t.co/zpagSjggFg"
150,3384774531,"WaddaH Salman's","SJazayri","Anti-Injustice - Anti-Terrorisme -Anti-Hypocrisie - Anti-SahaWates",467,44,3,99,"Par-ci Par-la Mais Toujours La","None","2015-07-20 18:59:11","http://t.co/uL5QC8os3m"
151,14401607,"Blogs of War","BlogsofWar","National Security, intelligence, & tech news. Home to the @CovertContact #Podcast. One of @TIME's Top 140 Twitter feeds of 2014.",92507,3126,3861,198914,"","Central Time (US & Canada)","2008-04-15 21:56:19","http://t.co/ytIBLpFR3X"
152,637339298,"عاجل السعودية","3ajel_ksa","‏‏أخبار داخلية..ومتابعات دولية..لحظة بلحظة..جرأة ومصداقية..وسرعة في النقل..(صوت المواطن..ونبض الشارع)- تواصل معنا ‎‎‎‎@3ajelksa1 -",1678137,2,2929,52382,"","Riyadh","2012-07-16 22:36:29","None"
153,268428038,"مركز حلب الإعلامي","AMC_SY","مركز حلب الإعلامي مؤسسة إعلامية ثورية تجمع عدداً من الصحفيين والناشطين الإعلاميين في #حلب بغية الإرتقاء بإعلام الثورة والعمل على تحقيق أهدافها",16554,1,146,29501,"syria","Cairo","2011-03-18 19:11:02","http://t.co/WBmFfUV3w1"
154,335455570,"Reuters World","ReutersWorld","Your source for top international news and analysis.",100050,157,3045,81455,"NYC","Quito","2011-07-14 18:20:37","http://t.co/JbUVLhI6K3"
155,1363909070,"Live From Somalia","Tuuryare_Africa","Freelance journalist, reporting, #AlShabab, Politics, & growing #Jihadi Ideology|Tuuryare10@gmail.com|RTs/ MTs ≠ endorsement. NIYAXUMO NOLOL KU MA DHISMATO!",3421,34,69,14846,"Mogadishu-Somalia","Nairobi","2013-04-19 08:28:06","None"
156,2547827340,"الخليج أونلاين","AlkhaleejOnline","موقع إخباري متخصص بالشأن الخليجي",94806,0,270,81523,"London, England","Istanbul","2014-06-05 10:13:19","http://t.co/qpBd9Q53IT"
157,3352507107,"منشق عن حزب الله","mahdi13203505","",76220,123,309,2441,"أحرار حزب الله","None","2015-06-30 23:32:39","None"
158,17839398,"Kenneth Roth","KenRoth","Executive Director,Human Rights Watch",138548,720,3556,36792,"New York","Eastern Time (US & Canada)","2008-12-03 15:55:20","http://t.co/qNGRw7kDhZ"
159,2887695019,"عيد المرزوقي","marezogy","من يملك ذرة من عقل. لا يذهب بالجيوش الي الصحراء",19336,1630,108,7244,"سيناء ","Nairobi","2014-11-02 17:07:47","None"
160,1930624009,"عربي21","Arabi21News","مصداقية الخبر، دقة التحليل، إطلالة على الصحافة الغربية ... http://t.co/UAzXE6bryL",147944,2,851,136511,"","Jerusalem","2013-10-03 12:42:01","https://t.co/RQXt4MA5uV"
161,2916570227,"Barbarossa","AbouHawwa","Old school ikhwani, Celto-Viking muslim & History lover.",1290,384,15,11701,"Balad al-Franj","None","2014-12-12 00:12:55","https://t.co/BqOcWdQg6l"
162,26792275,"Foreign Policy","ForeignPolicy","The magazine for global politics, economics and ideas. Follow our staff: http://t.co/yooJXshDh7",719317,457,16624,35394,"","Eastern Time (US & Canada)","2009-03-26 16:57:01","http://t.co/2sRF45vWBX"
163,2157882025,"TahrirSy تحرير سوري","TahrirSy","Tahrir Souri: Covering the news of the Syrian war. We tweet in Arabic and in English. RT ≠ Endorsement. Arabic Website:  http://t.co/9DS0qNVJLx",8346,313,288,10792,"Syria","Casablanca","2013-10-27 02:00:27","http://t.co/CUXvzERVor"
164,3416634072,"عطاء/لا يُغرد ","q_gr7_","",1521,0,4,3,"نفوسٌ معطاءة","None","2015-09-01 16:49:11","None"
165,3300266397,"أبو عمر الفلسطيني 4","Hajnfnbsgg","‏‏الحساب الرابع بعد الحذف أبو عمر عضو المنتديات منذ أيام الفلوجة لليوم ومشرف في العرين حاليا أمثل نفسي",6319,628,24,2804,"","None","2015-05-27 10:37:00","None"
166,562411383,"أبو مالك الأزدي","anas96692","",166,120,0,197,"","Pacific Time (US & Canada)","2012-04-24 20:49:54","None"
167,3311811560,"دولة الخلافة","Dawla_Khelafa24","‏قَدْ كانَت لَكُمْ أُسْوَةٌ حَسَنَةٌ فِي إِبْرَاهِيمَ وَالَّذِينَ مَعَهُ إِذْ قَالُوا لِقَوْمِهِمْ إِنَّا بُرَاء مِنكُمْ وَمِمَّا تَعْبُدُونَ مِن دُونِ اللَّهِ",659,126,2,734,"","Pacific Time (US & Canada)","2015-08-10 21:12:13","http://t.co/PF5QLRlsCZ"
168,533503118,"abu layth","abumaysarah_","The Prophet ﷺ said, A Muslim is the one who avoids harming Muslims with his tongue and hands. [Bukhari]",36,37,2,9,"","Pacific Time (US & Canada)","2012-03-22 21:05:56","None"
169,46442765,"Mete Sohtaoğlu","metesohtaoglu","Journalist,researcher,(Global Jihadi Movements,#Turkey, #MENA,teology,International Affairs)(EX News Editor-Producer @ CNN TURK, NTV)",9697,1859,265,18188,"Istanbul - Turkiye","Athens","2009-06-11 17:46:21","https://t.co/g2HP03JHJg"
170,1880307554,"عمر","onthatpath3","Kik [abu.dirar] A nobody blessed to be in the blessed land.",2026,115,27,2986,"","None","2013-09-18 17:44:02","None"
171,3179302134,"جلال . الفريد 5","alfrid_5","لا عدل إلا إن تعادلت القوى وتواجه الإرهابُ بالإرهابِ",5851,326,21,246,"","None","2015-04-29 13:42:27","None"
172,3293626592,"أبو دجانة ","hesssab041","",1187,2,1,5,"","None","2015-07-25 21:06:42","None"
173,3236864702,"شهداء اليرموك","shohdaa340","",126,0,0,2,"","None","2015-06-05 10:49:37","None"
174,578013958,"مثنى حارث","muth69_dr","http://t.co/guI3pWgC80",26316,445,125,8996,"","Baghdad","2012-05-12 12:27:33","http://t.co/baqDsG1kND"
175,2607643136,"تركمان بارح الحدث","turkman_barh","",1308,74,5,2254,"","Kyiv","2014-07-06 15:06:22","None"
176,3240183558,"سيناء 24 NEWS","newsinai24","لسنا صحفيين لكن واقعنا فرض علينا نقل معاناة أهلنا، كثيرا ما ننقل أخبار عن مقتل أقاربنا وهدم منازلنا - ثق تماما بما نكتبه لحرصنا على الصدق أكثر من سرعة نشر الخبر",9724,9,60,1244,"شمال سيناء, مصر","Pacific Time (US & Canada)","2015-06-08 21:28:25","None"
177,3037220219,"Mohammad Basbous","freealeppo1985","صحفي اغرد من حلب اعمل مع مركز حلب الإعلامي تغريداتي تعكس رأي الشخصي فقط",3534,572,23,1731,"Syria, Aleppo","Belgrade","2015-02-14 17:25:16","https://t.co/s3DGTYMTgR"
178,570547844,"Edward Lemon","EdwardLemon3","PhD Candidate interested in Tajikistan, religion and security. Re-tweets are not endorsements.",964,612,55,9215,"Moscow, Russia","None","2012-05-04 05:07:24","http://t.co/glhgybcGK7"
179,2702982318,"ابو حنين الحمصي","hhor88","",435,262,0,97,"","None","2014-08-03 02:48:56","None"
180,3249357924,"أبو جندل الحايلي","R_T_HX__11","‏#الدولة_الإسلامية    #ولاية_الرقة     الحساب 9",1186,21,5,67,"","None","2015-06-19 02:57:55","None"
181,161646312,"حجاج الدمشقي","s_p_g_9","‏عبد فقير ذليل إلى الله غني عزيز به جندي من جنود الخلافة أيدها الله بنصره #ولاية_دمشق",2470,60,14,337,"أرض الخﻻفة","Pacific Time (US & Canada)","2010-07-01 11:22:38","None"
182,2809323206,"Dr Erdoğan","drerdogan_001","",945,323,6,5238,"","Kyiv","2014-09-14 11:59:33","None"
183,3547301129,"أبي خديجة","kadegah56","",134,3,1,0,"","None","2015-09-04 18:24:23","None"
184,3430221496,"دقةياشيخ الله ايطربك","dagadarna","بايعناخليفة المسلمين ابى بكرالبغدادي علي السمع والطاعه في المنشط والمكره والعسر واليسر وأن لاننازع الأمر أهله الاأن نرى كفرابواحا عندنافيه من الله برهان",1762,4,3,403,"#ولاية_برقة","None","2015-08-18 17:11:25","None"
185,575661707,"ياسر الزعاترة","YZaatreh","كاتب ومحلل سياسي يكتب في عدد من الصحف والمواقع منذ عام 86، لاجئ من مواليد مدينة  أريحا/ فلسطين عام 62",538172,251,2214,56720,"","Jerusalem","2012-05-09 20:43:41","http://t.co/yFmnM5qq7d"
186,3316465538,"أم ريان ","Muhaajirah_","Muhajirah in the blessed land of Khilafah :)",465,12,4,57,"الدولة إلاسلامية","None","2015-08-16 03:35:58","None"
187,605502759,"محمد الجميلي","MdUbaida","مدير قناة الرافدين الفضائية  ///  ما أكتبه هو آرائي وعلى مسؤوليتي فما كان صواباً فمن الله وما كان خطأً فمن نفسي وأستغفر الله منه",49158,858,269,35320,"","Pacific Time (US & Canada)","2012-06-11 13:30:42","https://t.co/OVx8yH7Vzl"
188,3448740255,"ابو الدرداء #خلافة","YazeedDhardaa25","Observing a JIHAD NEWS mainly about Islamic State.",731,17,2,129,"","Pacific Time (US & Canada)","2015-08-26 16:43:21","None"
189,2596645092,"b. Yahyā al-Maghrībi","Tawheed4all","❝O you who believe! Protect yourselves and your families from the Fire whose fuel will be people and stones (idols).❞ Al-Qurān [66:6]",1450,11,3,672,"XXX","Paris","2014-06-30 17:22:36","http://t.co/8bF2k2BlsB"
190,3429609819,"عمر القريشي ","YggffYtfgh","صفحة الكاتب عمر القريشي",903,20,0,30,"","None","2015-08-18 10:19:28","None"
191,3035469719,"أبو عبدالله تفتناز","mostafta77","((‏‏‏‏‏‏‏‏‏‏‏‏‏ ماانشره يمثلني ))القيادة العسكرية للواء الحق ‏",10920,120,54,751,"","None","2015-02-13 21:18:40","None"
192,2296818823,"صدى التوحيد","SadaAltwhed","مؤسسة  صدى التوحيد  للإنتاج الإعلامي : هي مؤسسة إعلامية ( جهادية دعوية ) تبتغي نصرة دين الله والدفاع عن المجاهدين عامة و مجاهدي الشام خاصة .",121837,1,127,7226,"أرض المحشر والمنشر","Kyiv","2014-01-17 21:41:32","https://t.co/wWouEhPwTg"
193,42853269,"Imran Khan","ajimran","Al Jazeera English correspondent reporting on The Middle East and South Asia. Consulting detective. Scourge of the confederacy of dunces.",11869,950,503,12960,"Doha","London","2009-05-27 10:04:32","http://t.co/HW5gXHMvue"
194,244152633,"Zeina Khodr","ZeinakhodrAljaz","Senior correspondent, Aljazeera English",17671,595,716,9267,"","None","2011-01-28 16:48:08","https://t.co/pKR6OHRN2y"
195,3074954447,"ابو مصعب الصومالي","Hadimallathaat","‏‏اللھم ارنا الحق حقا وارزقنا اتباعہ وارنا الباطل باطلا وارز قنا اجتنابه                               https://t.co/KWE85GGug0‎‎",955,98,7,800,"Unknown, Bithnillah ","Pacific Time (US & Canada)","2015-03-06 14:46:16","None"
196,2936144831,"أبو مالك الشامي","abumalek_ql","‏إن كلماتنا ستبقى ميتةً لا حراك فيها هامدةً أعراساً من الشموع، فإذا متنا من أجلها انتفضت و عاشت بين الأحياء، كل كلمة قد عاشت كانت قد اقتاتت قلب إنسان حي فعاشت .",5095,4,29,14,"شام الجهاد والرباط","None","2014-12-22 00:18:25","http://t.co/sAhokFCfEX"
197,320521917,"أس الصراع في الشام","asseraaalsham","فأما الزبد فيذهب جفاءً وأما ما ينفع الناس فيمكث في الأرض",18577,94,85,2971,"","Kuwait","2011-06-20 02:11:34","None"
198,3435501292,"AbuQaQa Britani Afro","AfroQaqaisback","kik & surespot- Qistheword",1255,16,6,14,"","None","2015-08-22 13:12:40","None"
199,3327360542,"Bint Emergent","bintemergent","",1307,1025,8,4750,"Titan World","Pacific Time (US & Canada)","2015-08-23 22:49:15","http://t.co/5vFZRH7l0e"
200,306374118,"MOHAMMED","m_mondass","",9313,421,100,64968,"","Quito","2011-05-27 19:28:27","None"
201,277587469,"Oryx","oryxspioenkop","Oryx Blog. Authoring: The Armed Forces of North Korea, on the path of Songun.",2837,127,159,3624,"","Monrovia","2011-04-05 17:35:05","http://t.co/Lm52SfBde9"
202,2445145434,"The Libya Observer","Lyobserver","Welcome to The Libya Observer on Twitter. Your source for comprehensive and feature coverage of Libya daily news.",3274,62,79,4426,"Tripoli","Rome","2014-04-15 08:59:11","http://t.co/fLZv6VEIVD"
203,3092227743,"بنغازى الان","tariqgibrel","بنغازى حكاية عز ياجاهلها..أقرء عليها قبل وأنشد هلها..بنغازى جبل صوان..تكسر عليها    مراكب الطغيان..أقرء عليها عندها برهان تاريخها يشهد بزين عملها..أنشد عليها",11077,193,36,22498,"بنغازى","Pacific Time (US & Canada)","2015-03-16 03:27:55","http://t.co/QH5WBusVhP"
204,2172040267,"بوابة الوسط","alwasatnewsly","Libya's International voice --صوت ليبيا الدولي",43139,460,150,55087,"Libya","Casablanca","2013-11-03 11:45:56","http://t.co/G9ThZ60i71"
205,3301858470,"ابو خطاب الانباري ","Didis77006887","اللهم انصر الدولة الإسلامية في العراق والشام اللهم ثبت أقدامهم",1137,64,1,184,"","None","2015-07-30 23:56:21","None"
206,1132233186,"Radio AlKul","RadioAlKul","أخبار سوريا الميدانية والسياسية والاجتماعية والاقتصادية",1549,63,11,17346,"","Baghdad","2013-01-29 22:05:36","http://t.co/xBM5XiGyVB"
207,3188178715,"شبكة أخبار القلمون5","qaraqara2015","",1569,36,3,8248,"","None","2015-05-07 23:01:41","None"
208,2923076301,"الموصل نيوز m.n.n","NinawaNews","مغرد من قلب مدينة الموصل الابية, أنقل لكم الصورة من مدينتي أولاً بأول , ومهتم في قضايا اهل السنة في كل مكان",10216,20,25,914,"الموصل ","Nairobi","2014-12-15 16:06:05","None"
209,2154321236,"Umm Fatima","Ummfatima777","Dutch/English/French - 7th account",1542,369,4,2256,"Maghreb","Pacific Time (US & Canada)","2013-10-25 06:51:14","None"
210,494025869,"أحرار الشام","Ahrar_Alsham2","الحساب البديل",143835,5,585,3812,"","Athens","2012-02-16 12:56:35","http://t.co/JW8DLtR9Pm"
211,2832479888,"Hassan Ridha","sayed_ridha","RT =\= Endorsement",8803,636,276,31812,"Tartous, Syria","Jerusalem","2014-09-26 03:22:33","None"
212,3432138119,"#لا_يُغرد","SamiOmerNew","الحساب موقوف ،حسابنا الحالي :  @Samireturn",112,114,0,117,"","None","2015-08-19 23:04:47","None"
213,418854161,"Hannibal","Hannibalum","Aut viam inveniam aut faciam",494,851,20,5524,"Carthago","Ljubljana","2011-11-22 17:11:08","None"
214,778141800,"دراسات إيرانية","iranandarab","نهتم بسياسة ايران والاحداث الداخلية والتدخلات الايرانية في الشأن العربي ولا ننسى أهلنا في الاحواز المحتلة وأخواننا البلوش والاكراد . يٌديره:عايد الشمري",103313,311,530,7339,"iranandarab@gmail.com","Riyadh","2012-08-24 13:08:26","None"
215,3050023423,"Abdulqahar Balkhi","balkhi_a","Reporting on everything related to Islamic Emirate of Afghanistan in English",3976,17,39,1225,"Balkh, Afghanistan","None","2015-02-28 14:35:56","http://t.co/EYz3XChtK2"
216,3245639372,"zabihullah mujahid","Zmujahid1","",3687,13,14,700,"","None","2015-06-15 03:29:40","None"
217,3288302876,"zabihulla.mujahid","ZabihullaM","",3836,16,23,2357,"","Pacific Time (US & Canada)","2015-07-23 04:09:53","None"
218,1731434252,"Mirwais Afghan","Miirwais","Freelancer reporting missing bits of news, mostly insurgency related, about Afghanistan (re)tweets≠endorsement",5271,19,84,804,"","Kabul","2013-09-05 09:44:29","None"
219,128869368,"عبد الله الوزير","Alvizier","مراسل معتمد لدى اللجنة الإعلامية لإمارة أفغانستان الإسلاميةAuthorized Correspondent by Information Committee of IEA",12451,12,97,2114,"إمارة أفغانستان الإسلامية","London","2010-04-02 12:55:12","http://t.co/zrnh6MXsZX"
220,3207376169,"فلوجه العز ","alamer124meme","",1808,76,2,912,"","None","2015-04-25 19:19:59","None"
221,604818734,"الشيخ علي الخضير","alial5ther","صفحة خاصة بنشر فتاوى وفوائد وآخر أخبار الشيخ العلامة علي بن خضير الخضير - فك الله أسره شاركنا في نشر علم الشيخ.. #علي_الخضير , حساب ابنه فهد @t111t20",14143,1,46,441,"","Baghdad","2012-06-10 20:33:38","None"
222,416960482,"الشيخ سليمان العلوان","solimanalwan","صفحة خاصة بكلام الشيخ الحافظ المحدث الفقيه سليمان بن ناصر العلوان فرج الله عنه وعن جميع المظلومينملاحظة:التغريدات الأصلية فقط من كلام الشيخ باستثناء الردود",52965,2,163,1928,"","Riyadh","2011-11-20 10:32:38","None"
223,605254694,"الشيخ ناصر الفهد","sh_Nasser_Fahad","الشيخ ناصر بن حمد الفهد..حافظ للكتب التسعة..له مؤلفات كثيرة..سجين منذ عام ١٤٢٣ لمواقفه ضد الحملة الصليبية..كل ما أكتبه منقول من مصنفاتهhttp://t.co/4kOhrcmh7q",3797,0,14,175,"الحاير","Kuwait","2012-06-11 09:03:13","None"
224,509876336,"حمود بن علي العمْري","Alkareemiy","انصرالسنة مااستطعت الى ذلك سبيلا، وحارب البدعة بيدك ولسانك وقلبك",55777,484,316,40021,"","Baghdad","2012-03-01 07:49:33","None"
225,423817285,"عبدالملك العلوان","abdulmalekalwan","عبدالملك بن سليمان - يُقاد للسجن من سب الزعيم ومن سب الإله فإن الناس أحرارُ",82120,11,337,2262,"","Kuwait","2011-11-28 23:55:12","http://t.co/6ddHnEwiRG"
226,3147807231,"ﷲ MILLATU IBRAHIM ﷲ","EbshiruGhuraba","“Whosoever Allah ﷻ wishes good for, He gives him understanding (fiqh) of the Religion.” ~ Prophet Muhammad ﷺ Retweets/Following ≠ Endorsements",994,8,2,274,"Dunya","Pacific Time (US & Canada)","2015-04-08 13:01:22","None"
227,254727295,"Arab Fury","Arab_Fury","It is time for the Muslims to be strong once again. Never again must we ever compromise our Islam for anyone or anything.Backup Account: @Arab_Fury8",3090,178,87,13925,"","Sydney","2011-02-19 21:51:38","None"
228,1015920074,"Marco Arnaboldi","marco_arnaboldi","MA student of Int'l Relations & researcher on jihadism, political Islam, MENA issues. Contributor @ispionline @cafegeopolitico.طالب وباحث مهتم بالإسلام السياسي",541,1923,12,1120,"","Ljubljana","2012-12-16 19:32:40","http://t.co/pgH5XyGklJ"
229,3400468925,"Anti-Sahwa","anti_sahwa","Be careful of the Sahwa. They are very dangerous enemy to islam.",1003,23,2,86,"","Pacific Time (US & Canada)","2015-08-02 20:01:08","None"
230,3426142847,"ابـو مـصعب الـدرناوي","Abu_Musab_26","‏‏‏‏‏‏‏(جـنـدي فـي دولـة الـخـلافـة) الان الان جــاء الـقـتـال /ولـشـيخ مـدوا الايـادي وبالـبـيـعـة غـيـضـوا الاعـادي",1883,46,4,341,"#ولايـة_بـرقـة / درنــة","Pacific Time (US & Canada)","2015-08-16 15:57:22","None"
231,86667713,"Umm Luqman","amatu_rahmaan","Say, O My servants who have transgressed against themselves [by sinning], do not despair of the mercy of Allah . Indeed, Allah forgives all sins.",639,178,1,102,"Wilayah Nineva ","Pacific Time (US & Canada)","2009-11-01 05:38:20","None"
232,606767056,"Abdul-Aziz al-Tarifi","Altarefe_En","The official English account of Shaykh ʿAbdul-ʿAziz al-Tarifi. All tweets published are of Shaykh al-Tarifi (Admin)جميع ما ينشر هنا ترجمة لتغريدات الشيخ",20652,6,92,4527,"Riyadh, Saudi Arabia","Riyadh","2012-06-13 00:36:15","http://t.co/tK6LUkg2o2"
233,54507492,"#المرصد_السوري #SOHR","syriahr","الصفحة الرسمية للمرصد السوري لحقوق الانسان  Official site of the Syrian Observatory for Human Rights#المرصد_السوري#SOHR",31200,303,573,100081,"syria","London","2009-07-07 10:22:25","http://t.co/cvjE2pikBC"
234,64961224,"د. كريستوفر ديفيدسون","dr_davidson","Teaching politics at a university in England. Author of #AftertheSheikhs (OUP, 2013) http://t.co/UwTwLu1dBo Facebook:   http://t.co/dDaKaf9k2Q",138836,9796,808,17496,"Britain","Abu Dhabi","2009-08-12 06:32:01","http://t.co/diQZSQLY5G"
235,50586354,"Radio Sawt Beirut","SawtBeirut","Official Account of Radio Sawt Beirut International. Latest News from the Middle East and updates from #Syria #Lebanon http://t.co/X8MZJW513U",21894,46,82,24989,"Malmö, Sweden","Athens","2009-06-25 07:59:41","http://t.co/rOfwLCl9em"
236,3409114233,"Militaire S.F.","__ArgentFlame","Tweeting about ME.  In Turkish and English. Usual disclaimers.Suriye, Irak ve TR'den haberler, yorumlar, söylentiler.",463,37,6,274,"","Pacific Time (US & Canada)","2015-08-08 20:46:37","None"
237,3008489691,"مستبصر","harlanamato","",265,879,2,1027,"","Pacific Time (US & Canada)","2015-01-31 21:34:04","None"
238,3074777062,"Umm Talha","Somaliyyah","Who hears the verses of Allah recited to him, then persists arrogantly as if he had not heard them. So give him tidings of a painful punishment. Quran {45:8}",1682,158,2,3604,"Cave","Dublin","2015-03-06 12:33:28","https://t.co/SJaaSTk5IC"
239,3305304258,"Generation Awlaki","Jizyasoon","You must make the intentions of joining the ranks of the mujahideen. -Imam Anwar Awlakī rahimahullah",2081,302,7,52,"Heart of Green Bird","None","2015-08-03 17:32:45","None"
240,3347257221,"Yusuf Al Britani","YusufAlBritani","#4th Online Geek. Curious and Passionate",1054,538,8,1166,"","Dublin","2015-06-27 06:51:28","None"
241,428289491,"هلموا هلموا","dpgrdffdd_popo","formerly @daeshi_popo, @daa3sh1 @dawlahman@no2coconuts and more. Will concentrate on news from IS, AQ, their allies and from S. Asia",466,130,0,341,"Dar al Harb","Pacific Time (US & Canada)","2011-12-04 15:40:29","http://t.co/ngJDYxEPFf"
242,2342068546,"Hamza Abu Hamza","ElderHamzah","Son Of Islam On Education And Research purpose (Muslim World Affairs)",282,137,4,651,"niger area","None","2014-02-13 21:22:54","None"
243,3387766055,"Naser El Shari3a","NaserElShari3a","Your Security Matters || أمانك مهم",265,355,1,1062,"Earth","Pacific Time (US & Canada)","2015-07-22 18:40:02","https://t.co/RblsGptLog"
244,3429405196,"Mad Mullah ","majertenyyyi","Poor slave whom Allah enriched him with tawheed..... for Hijrah for advice",2059,155,5,1324,"Islamic State","Pacific Time (US & Canada)","2015-08-18 03:54:26","None"
245,290530096,"Haykal Bafana","BaFana3","Gardener, thinker, lawyer in Yemen from Singapore. هيكل بافنع | أبو هود الحضرمي",14770,608,591,50730,"Sanaa, Yemen & Wadi Hadhramaut","Riyadh","2011-04-30 12:43:20","https://t.co/io53hjgnWK"
246,256930894,"خبر عاجل","3ajel_News","حساب خبر عاجل الأول في تويتر .. أول وأكبر حساب إخباري متخصص في نشر الأخبار العاجلة والحصرية على مدار 24 ساعة .. للتواصل: e3lan1122@gmail.com",4589569,22,6517,91910,"","Quito","2011-02-24 10:55:29","https://t.co/fqD76neNJk"
247,3380148273,"Umm Qaasim","UmmQaasim__","#FreeAseer",399,70,4,6,"","None","2015-07-17 11:12:20","None"
