id,created_at,text,source
666877398265106432,2015-11-18 07:15:36,@NataliaAPhd Thats easy for you to say from your safe home but tell that to the thousands of ME people who lost family cause of our bombs.,Twitter Web Client
666814680279572480,2015-11-18 03:06:23,"Alan Greenspan: ""I am saddened that it is politically inconvenient to acknowledge what everyone knows: the Iraq war is largely about oil.""",Twitter Web Client
666806465789759492,2015-11-18 02:33:44,France under Mr Hollande has been acting like a school bully to Africa and the ME till some1 finally snapped back punching them in the nose.,Twitter Web Client
666722692939120640,2015-11-17 21:00:51,Mr Hollande is using the French state to terrorize and murder Syrian and Iraqi civilians because of his failed foreign policy in the ME!,Twitter Web Client
666719853340848128,2015-11-17 20:49:34,"This is why the ME people hate us not for the bullshit media spin ""they hate our freedoms"", they hate our bombs! https://t.co/YOAjzl29X2",Twitter Web Client
666715318127955968,2015-11-17 20:31:33,"A must read article why Canada has stopped bombing IS and left this foolish war in Syria and Iraq:
https://t.co/QAoallYYiD",Twitter Web Client
666713913333968896,2015-11-17 20:25:58,"French bombs took out the electricity grid, water stations and clinics that civilians use and need good job Mr Hollande? #PrayForRaqqa",Twitter Web Client
666711641317240832,2015-11-17 20:16:56,"A Danish MP has publicly said that the Western forces need to bomb more WOMEN AND CHILDREN, to kill lots of civilians in Syria and Iraq!",Twitter Web Client
666546782583713792,2015-11-17 09:21:51,Michael Scheuer ex-CIA agent explains the issues in the ME just as my ex-CIA buddy has been telling me: https://t.co/Sj3ISv7BU5,Twitter Web Client
666543807731601408,2015-11-17 09:10:02,Will Mr Hollande send French troops to Syria to fight the IS and occupy some areas?,Twitter Web Client
666541815823110144,2015-11-17 09:02:07,"When Gaza was getting slaughtered merciless by the Terrorist state of Israel where was Mr Hollande's outrage, where was the airstrikes?",Twitter Web Client
666540952954142720,2015-11-17 08:58:41,I hope the French people learn from these sad events to not interfere with other nations domestic affairs to living harmoniously with others,Twitter Web Client
666408023271714816,2015-11-17 00:10:28,"@SwinginOnAStarr The issues are our bombings, our support for tyrants, our support for Israel and shoving our values down their throats.",Twitter Web Client
666407031725649920,2015-11-17 00:06:32,"@SwinginOnAStarr  I asked is it because of our freedoms or that we are non-Muslims, the answer was NO they couldn't care less what we do.",Twitter Web Client
666406641290469377,2015-11-17 00:04:59,"@SwinginOnAStarr During my time in the military I spoke with captured Islamists, I asked them why do they hate us so much?",Twitter Web Client
666405295040557057,2015-11-16 23:59:38,"@SwinginOnAStarr our continued bombing of the ME for over 30+ years, pushing our western values by force down their throats.",Twitter Web Client
666404819700060161,2015-11-16 23:57:44,"@SwinginOnAStarr Madam the hard truth that you will never hear or see is this, the people who hate us, the terrorists hate us for one reason",Twitter Web Client
666404289259028480,2015-11-16 23:55:38,"@SwinginOnAStarr Madam I finished watching this video, its so wrong, the points the presenter is making are unbelievable wrong.",Twitter Web Client
666401548314918912,2015-11-16 23:44:44,"Mr Hollande these are the ""terrorists"" you killed with your inhuman fighter jets is France safer now? #PrayForRaqqa https://t.co/zXN2zdgRaa",Twitter Web Client
666399522482819072,2015-11-16 23:36:41,"@MartinMishaKeen Everyone is killing people in Syria, the Shittes, the FSA, the Kurds, the Turks, IS &amp; our planes. Its not our war.",Twitter Web Client
666399027882127360,2015-11-16 23:34:43,"@MartinMishaKeen The attacks on France was because of the French airstrikes, IS can dream all they like but they cant touch the USA or West.",Twitter Web Client
666398417048875008,2015-11-16 23:32:18,"@MartinMishaKeen Son what a joke this video means nothing, IS are weak they have no power to reach the USA or the West, no planes no ships.",Twitter Web Client
666397611549560833,2015-11-16 23:29:06,"If Sunnis and Shiites, Israelis and Muslims want to fight and kill each other fine, its not our war or business, we shouldn't be in the ME!",Twitter Web Client
666396717193957376,2015-11-16 23:25:33,"@MartinMishaKeen Son what IS do or don't do is non of our business, what happens in the ME is their problem not ours bombing the ME is wrong",Twitter Web Client
666391795060748288,2015-11-16 23:05:59,"@MartinMishaKeen Its foreign policy son when your bombing people for 30+ years that makes them hate, leave them alone, stop bombing=no hate!",Twitter Web Client
666390025764864001,2015-11-16 22:58:57,"This is the result of Mr Hollande's foreign policy in Africa, French soldiers raping little girls, killing civilians https://t.co/ASU8Sts17o",Twitter Web Client
666384339404361728,2015-11-16 22:36:21,For the last 30+ years folks this is what the ME people have been waking up to airstrikes from the Western nations. https://t.co/ulsqq097z8,Twitter Web Client
666094383058423809,2015-11-16 03:24:11,"""Treat others the same way you want them to treat you."" [Luke 6:31] A reminder to Mr Hollande and France.  #PrayForRaqqa",Twitter Web Client
666090758332506112,2015-11-16 03:09:46,Mr Hollande how many Syrian and Iraqi children must be killed by French bombs because of your failed foreign policy in the ME? #PrayForRaqqa,Twitter Web Client
666086185186390016,2015-11-16 02:51:36,France is safe if only Mr Hollande was like Canadian PM Mr Trudeau &amp; pulled out of this foolish war that's killing civilians in Syria &amp; Iraq,Twitter Web Client
666084725589577728,2015-11-16 02:45:48,"@jack4u2b You sick son of a bitch, heartless bastard then don't bitch and cry when they bomb our cites back for our crimes.",Twitter Web Client
666084107231756288,2015-11-16 02:43:21,@ArcticFox_am_I France has been bombing Syria &amp; Iraq for a year now or have you forgot about that part? France performed an act of war first,Twitter Web Client
666081568654426112,2015-11-16 02:33:15,"Many civilians, children are being bombed apart by French bombs right now their only crime was being Syrians don't forget to #PrayForRaqqa",Twitter Web Client
666080674298748928,2015-11-16 02:29:42,French Interior Minister vowed to begin shutting down Mosques reminds me of Nazi Germany when it began shutting down Synagogues. #holocaust,Twitter Web Client
666065424291762176,2015-11-16 01:29:06,"HUSSEIN Obama's Yezidi and PKK terrorists are attacking Christian Arabs calling them IS soldiers, looting their homes and churches!",Twitter Web Client
666021076569210881,2015-11-15 22:32:53,Arab/Turkish houses set on fire in Sinjar after capturing the town by HUSSEIN Obama's Kurdish terrorists. War crimes https://t.co/lm8GB1yIjX,Twitter Web Client
666020252090699776,2015-11-15 22:29:36,"HUSSEIN Obama's Yezidi and PKK forces are looting innocent Sunni Arab homes in Sinjar, Iraq. War crimes! https://t.co/yOa2AbfLPD",Twitter Web Client
666018559399559168,2015-11-15 22:22:53,"@KindLadyAdilah Bombing only leads to more bombings, as long as we keep bombing the ME as we have been doing this unholy war will never end.",Twitter Web Client
666018112551059456,2015-11-15 22:21:06,"This is what the coalition soldiers write on the bombs before dropping them on civilians. ""From Paris With Love"" https://t.co/PfuHgyzgPp",Twitter Web Client
666015954518700033,2015-11-15 22:12:32,Mr Hollande being a mindless war criminal is bombing Syria even more now killing many more civilians Mr Hollande how many civilians must die,Twitter Web Client
666014526559522816,2015-11-15 22:06:51,"Despite all the bullshit tough talk it seems Paris is very much afraid, this is what happens when you bomb others. https://t.co/0RqUCtiQjB",Twitter Web Client
665661221945765888,2015-11-14 22:42:57,"Solution to world peace we the western nations must leave the ME people alone, their problems they deal with it not us or any western nation",Twitter Web Client
665659926195245057,2015-11-14 22:37:48,"I have been stationed in the ME for more than 35 years, I have talked with many people with many different views to understand the problems.",Twitter Web Client
665656554121658368,2015-11-14 22:24:24,"This is what our drones and air attacks are doing to the people in the ME, this is why they hate us: https://t.co/YTofTaU1Yp",Twitter Web Client
665653686262108160,2015-11-14 22:13:00,My dear friend from Jordan Mr. Nassar send me this picture about the Paris attacks and the reasons why it happened: https://t.co/ChvRt4IcE9,Twitter Web Client
665508122149040128,2015-11-14 12:34:35,"When the fuck are we going to stop, when is it going to end? How many more civilians must we bomb from the air? https://t.co/Ce1IKGV5kz",Twitter Web Client
665503924384759808,2015-11-14 12:17:54,"For more than 30 years we the West have attacked, bombed, tortured and terrorized the ME, killing millions of civilians when is it enough?",Twitter Web Client
665499439700639747,2015-11-14 12:00:05,Is the French/Western foreign policy in the Middle East to blame for these attacks in Paris?,Twitter Web Client
665498390873042944,2015-11-14 11:55:55,@Platonfromparis Everyone suffer only the yellow belly politicians don't suffer they are the cause behind all these problems.,Twitter Web Client
665497785651716096,2015-11-14 11:53:31,"Pathetic lying politicians are saying ""they hate our freedom"" when it fact they hate our bombing of their families and homes our war on them",Twitter Web Client
665496416991576064,2015-11-14 11:48:04,Watch pathetic politicians coming out on TV blaming IS for Paris attacks yet refusing to blame the real cause our foreign policy in the ME!,Twitter Web Client
665373249258192897,2015-11-14 03:38:39,"Bombing civilians from the air is wrong its terrorism, its inhuman, its war crimes but as long as we are doing to ME people who cares right?",Twitter Web Client
665372546326376448,2015-11-14 03:35:51,"@teddyaltmen And what about the innocent people our military is bombing in Syria, Iraq, Afghanistan and Yemen do we a heart for them people?",Twitter Web Client
665365744134193152,2015-11-14 03:08:49,Mr Hollande's bullshit policy for bombing civilians in Syria come back to hurt him sadly Paris paid the price. https://t.co/DAWwlB9p9A,Twitter Web Client
665363327900495872,2015-11-14 02:59:13,"Labelling anyone that doesn't agree with the bullshit state media as ""ISIS"" or a ""terrorist"" really just means that your a mindless human.",Twitter Web Client
665362896558403584,2015-11-14 02:57:31,@Quickieleaks Dont worry about these young fools if you dont believe the BS state media your ISIS or a terrorist or whatever else they use.,Twitter Web Client
665353269363867649,2015-11-14 02:19:15,I never understand why we in the West get shocked when attacks happen here we have been bombing the ME for over 30 years over a million dead,Twitter Web Client
665348895547920386,2015-11-14 02:01:52,"Mr Hollande is the only one to blame for the sad Paris attacks, his racist bombings of Mail, Syria and Iraq have caused this.",Twitter Web Client
665347404233707526,2015-11-14 01:55:57,Mr Hollande has been bombing Iraq and Syria for about a year now but both countries have not in their history bombed France so why bomb them,Twitter Web Client
665346224157945856,2015-11-14 01:51:16,"Mr Hollande is a war criminal massacring civilians in Mali, Syria and Iraq, the French people must blame him for the dark events tonight!",Twitter Web Client
665344671472730116,2015-11-14 01:45:05,@Quickieleaks Off-course and it's going to stay that way as-long as most people keep believing their lying media and not understand why.,Twitter Web Client
665343343782596608,2015-11-14 01:39:49,You reap what you sow! https://t.co/js6RVLyEbK,Twitter Web Client
665331263331373057,2015-11-14 00:51:49,@BemetOr22 A coward yellow belly bitch like you calling me a traitor i served for our country what have you done but hide behind a computer!,Twitter Web Client
665329916238413824,2015-11-14 00:46:27,@BemetOr22 Son your too dumb to understand how this world works best you keep locking yourself in your moms basement jerking off.,Twitter Web Client
665326747752095748,2015-11-14 00:33:52,@RamiAlLolah Looks a bit like when the French Jets were bombing the people in Syria but not as bloody and body parts not all over the place.,Twitter Web Client
665325736752840704,2015-11-14 00:29:51,"Bombing civilians from the air is terrorism, the people on the ground view it as the same, the only solution is leaving the ME, end the war!",Twitter Web Client
665325035851137024,2015-11-14 00:27:04,This is why we must withdraw completely from the ME &amp; let those nations solve their own problems bombing civilians is the cause for trouble.,Twitter Web Client
665323845407010816,2015-11-14 00:22:20,Tonight sadly Paris has paid the price for Hollande's foolish war crimes in Syria and Iraq by bombing civilians and homes.,Twitter Web Client
665046522468265984,2015-11-13 06:00:21,For more than 4 years Hezbollah terrorists have been crossing in2 Syria massacring people there with the full backing of Lebanese government,Twitter Web Client
665045293486903297,2015-11-13 05:55:28,"The stronghold of Hezbollah terrorists was rocked by twin bombings from the IS, it seems that their hideouts in Lebanon are no longer safe!",Twitter Web Client
664196910601756672,2015-11-10 21:44:18,"@dingalingy55 We are the cause of this genocide we are not helping but prolonging the wars in the ME, our backing of tyrants caused all this",Twitter Web Client
663876839027294208,2015-11-10 00:32:27,"The USA/West needs to pull out of the ME countries and cut off aid entirely, let them fix their own problems. Their problems not ours.",Twitter Web Client
663876310398144513,2015-11-10 00:30:21,Another Russian bastard soldier taking a pic as he bombs a Syrian town full of civilians. https://t.co/mkrLGWnV9p,Twitter Web Client
663874076323135489,2015-11-10 00:21:28,The only solution to peace in the ME is to withdraw completely from the ME and let those nations solve their own problems.,Twitter Web Client
663873697946673152,2015-11-10 00:19:58,It is clear without a doubt that the West is seen as an imperialistic oppressor in the Middle East.,Twitter Web Client
663870700952793088,2015-11-10 00:08:03,Russian bastard soldiers in Syria who are killing the Syrian civilians and rebels are enjoying their meals. https://t.co/9MU5FOQa9B,Twitter Web Client
663822670929133568,2015-11-09 20:57:12,"According to a Shiite militia TV station both Canada and Sweden are supporting/supplying IS with silencers and other weapons, RIGHT!",Twitter Web Client
663821617865191424,2015-11-09 20:53:01,Is HUSSEIN Obama backing of Shiite death squads in Iraq and Syria?,Twitter Web Client
663820619218157568,2015-11-09 20:49:03,Which one is the real danger to Iraq's peace and security?,Twitter Web Client
663817396512133120,2015-11-09 20:36:15,HUSSEIN Obama's Shiite death squads are once again cleansing Iraqi cities of Sunni people. Some Kurds and Turkmen have been killed as-well.,Twitter Web Client
663537960537604096,2015-11-09 02:05:52,"HUSSEIN Obama's incompetent Egyptian dictator Sisi is now blaming flood waters on the MB arresting 17 people for ""flooding the streets""!",Twitter Web Client
663535557943783424,2015-11-09 01:56:19,@scamp_faridxx What this yellow belly bastard really means is that he wants our boys to die for oil while his fat ass is at home with money!,Twitter Web Client
663534355998904320,2015-11-09 01:51:32,@Adamtherebel4 Wonderful news the world is free from a yellow belly terrorist scum :),Twitter Web Client
663180665907638272,2015-11-08 02:26:06,@IAnalyst3 @UmmH4fsa HUSSEIN Obama is a foolish bastard that's making Iran more powerful in the ME!,Twitter Web Client
663179422883704832,2015-11-08 02:21:10,If the medieval kingdom of Saudi Arabia falls where will the Saudi family go?,Twitter Web Client
663178503550992384,2015-11-08 02:17:31,@UmmH4fsa Its clear that HUSSEIN Obama has his head so far up Khamenei’s ass that his starting to smell like Shiite!,Twitter Web Client
663176113066119169,2015-11-08 02:08:01,"What do the Israelis, Saudis, Shiites &amp; Kurds all have in common?",Twitter Web Client
663170486382129152,2015-11-08 01:45:39,Why do Kurdish terrorist scum love sucking foreign balls because?,Twitter Web Client
663169333128880130,2015-11-08 01:41:04,Which one are you really scared of and which one do you believe you would die from?,Twitter Web Client
663164645218258944,2015-11-08 01:22:27,"Iranian backed Shiite Yemeni terrorists captured a Saudi town, is HUSSEIN Obama going to hold King Salman's balls?",Twitter Web Client
663162922483388416,2015-11-08 01:15:36,Am I a racist redneck s.o.b or am I a nice sweet guy who sees the truth of this world?,Twitter Web Client
663106219159064577,2015-11-07 21:30:17,Is Saudi Arabia a barbaric medieval kingdom trapped in the modern world that needs to be removed?,Twitter Web Client
663105585710133248,2015-11-07 21:27:46,Which barbaric state is worst Saudi Arabia or the Jewish Terrorist state of Israel?,Twitter Web Client
663104349451653120,2015-11-07 21:22:51,Saudi Arabia is a barbaric medieval kingdom trapped in the modern world that's supported and backed by the us (USA/West)!,Twitter Web Client
663093248034910208,2015-11-07 20:38:44,"@AdamQamishli96 Finally the Coalition bombing the right terrorists, wonderful news :)",Twitter Web Client
662753014525140992,2015-11-06 22:06:46,After hearing that Iranian/Russian backed Shiite Yemeni terrorists have captured a Saudi town King Salman is holding on to his balls hard!,Twitter Web Client
662750080445775872,2015-11-06 21:55:07,Is Saudi Arabia going to fall to the Iranian/Russian backed Shiite Yemeni terrorists soon?,Twitter Web Client
662749523874197504,2015-11-06 21:52:54,"Saudi yellow belly fools lose a town to the Iranian backed Shiite Yemeni terrorists, Saudi Arabia in big trouble now!",Twitter Web Client
662428936266125312,2015-11-06 00:39:00,"A ""democratic icon"", Suu Kyi has continually refused to address or acknowledge the ongoing ethnic cleansing against the Rohingya in Myanmar.",Twitter Web Client
662427155591114752,2015-11-06 00:31:55,Iran has recruited thousands of Afghan Shiite refugees living in Iran to go and fight a religious war in Syria to protect Assad from falling,Twitter Web Client
662426171485782016,2015-11-06 00:28:01,UN Libya envoy secretly worked with UAE to back Haftar in the Libyan civil war. Once again the UN getting exposed as taking sides in wars!,Twitter Web Client
662422973324726274,2015-11-06 00:15:18,HUSSEIN Obama's dim-witted YPG Kurdish terrorist scum cant even provide health care for people under their rule instead their going to IS!,Twitter Web Client
662396621364183040,2015-11-05 22:30:35,"@UmmH4fsa Please calm down now Ms Crackers it's not lady like to fight, a madam like yourself shouldn't be fighting. Start cooking something",Twitter Web Client
662395003516227584,2015-11-05 22:24:10,Syrians &amp; Kurds from Kurdish held areas go to IS held areas for medical care:   https://t.co/RLX9FEkqXV,Twitter Web Client
661657037881798657,2015-11-03 21:31:45,HUSSEIN Obama's YPG Kurdish terrorist scum gave coordinates to the Russian air force to bomb Syrian rebels and civilians!,Twitter Web Client
661654012026990592,2015-11-03 21:19:44,"Is HUSSEIN Obama sending “Special Forces” really just a PR move to cover his failed ""rescue"" op against IS?",Twitter Web Client
661650809109647360,2015-11-03 21:07:00,Is it time for the West to pull out of the ME &amp; let the Russians/Iranians/Saudis fight IS?,Twitter Web Client
661639692954132480,2015-11-03 20:22:50,Is HUSSEIN Obama really a Shiite Iranian agent working for Khamenei?,Twitter Web Client
661636434063785984,2015-11-03 20:09:53,"Congratulations to Mr. Erdogan and the AK Party victory, the Turks have spoken good job :)",Twitter Web Client
658779032478048258,2015-10-26 22:55:35,"Most victims that are killed by the Kurdish communist terrorist scum-bags are Kurdish civilians, many girls are kidnapped forced to fight.",Twitter Web Client
658778386052071424,2015-10-26 22:53:01,@hektoroftroy2 Yes very shocking and heartbreaking I hope the Turkish army destroy these Kurdish communist terrorist scum.,Twitter Web Client
658752609839288320,2015-10-26 21:10:35,According to Mad-dog child-killer Netanyahu the Palestinians are to blame for the wipe out of the Dinosaurs.,Twitter Web Client
658596908248621057,2015-10-26 10:51:53,Should the US/West pull out of the ME and end their wars and support for Israel?,Twitter Web Client
658596053126541312,2015-10-26 10:48:29,"@Bruciebabe @StuartBenSmith Words of an Israeli Chief Rabbi regarding non-Jews, this is how the Zionists view us. https://t.co/e9RMsynx8X",Twitter Web Client
658595426287808514,2015-10-26 10:46:00,"The words of an Israeli Chief Rabbi about non-Jews, this is how they see us: https://t.co/r5DOjSsxFY",Twitter Web Client
658594473018920960,2015-10-26 10:42:13,"RT @Bruciebabe: @StuartBenSmith 
No. Islam is not racist, genocidal or apartheid. Zionism is. https://t.co/WRigtbiWmV",Twitter Web Client
658594183645544448,2015-10-26 10:41:04,According to Mad-dog child-killer Netanyahu the Palestinians are to blame for the 2004 tsunami that killed thousands.,Twitter Web Client
658593040110518273,2015-10-26 10:36:31,@Bruciebabe @StuartBenSmith Mr. Everiss most people prefer to believe the lies of the Zionist media &amp; politicians than seeking out the truth,Twitter Web Client
658590473976545280,2015-10-26 10:26:19,"RT @Bruciebabe: .@StuartBenSmith 

Netanyahu = Mass murderer of women and children. https://t.co/bJ3PgNWlk5",Twitter Web Client
658590136679051266,2015-10-26 10:24:59,100% right after being stationed in the ME for over 30 years that's 100% right. https://t.co/jEcI2sNXcK,Twitter Web Client
658206372077506560,2015-10-25 09:00:02,@IslamicAnalyst @GENERALFALLUJA2 The attack was real however son the video from the Kurdish news is a fake the video they used was staged.,Twitter Web Client
658199925197422592,2015-10-25 08:34:25,"According to my ex-CIA buddy, the ""rescue"" operation video from the Kurdish news is 100% staged fake, CIA black ops made propaganda video.",Twitter Web Client
658196003925852161,2015-10-25 08:18:50,"Watched the so-called ""rescue"" operation video from the Kurdish news its a poorly made CIA black ops video. Its bullshit propaganda!",Twitter Web Client
657320713251000320,2015-10-22 22:20:45,A Kurdish intelligence source said the operation's aim was to capture prisoners who had defied orders of their IS leaders. I smell bullshit!,Twitter Web Client
657319928236666880,2015-10-22 22:17:37,"Once again HUSSEIN Obama has made us (USA) look stupid and cowards as the ""rescue"" operation failed, costing the life of 1 of our boys!",Twitter Web Client
657090401594011648,2015-10-22 07:05:34,How can a Mullah State like Iran support a Secular Government like Assad? Their the opposite of each other or are they?,Twitter Web Client
657089022938910720,2015-10-22 07:00:05,Spoke with my friend Mr. Umar from Egypt about the situation there he tells me many people are now pro-IS &amp; anti-US because of dictator Sisi,Twitter Web Client
657086232820781056,2015-10-22 06:49:00,Egyptian dictator Sisi is using Saudi and our (USA) aid money to buy weapons from Russia and China to supply new weapons to Assad.,Twitter Web Client
657004484225187841,2015-10-22 01:24:10,"According to Mad-dog child-killer Netanyahu the Palestinians are to blame for WW1, WW2, Korean war, Vietnam War &amp; others, dear God almighty!",Twitter Web Client
657003371853819904,2015-10-22 01:19:45,According to Mad-dog child-killer Netanyahu the world should blame the Palestinians for all the world's bad problems?,Twitter Web Client
656995936204255232,2015-10-22 00:50:12,"After the terrorist Netanyahu said that the Palestinians did the Holocaust, one has to ask if the Holocaust even did take place at all?",Twitter Web Client
656995160132222976,2015-10-22 00:47:07,"Mad-dog child-killer Netanyahu is now blaming the Palestinians for the Holocaust who's next IS, Saudis, Russians, Mexicans?",Twitter Web Client
656924385039642624,2015-10-21 20:05:53,"Reminder IS has no air-force, navy &amp; no arms-industry, still the media talks about them like if it's a superpower like Russia, US &amp; China.",Twitter Web Client
656610846722818048,2015-10-20 23:19:59,"Its official folks Canada has left Operation Inherent Resolve, sending there fighter jets back home if only HUSSEIN Obama would do the same!",Twitter Web Client
655954266109054976,2015-10-19 03:50:58,"What the Syrian rebels are lacking is good leadership, better communication between all the units throughout the country and renewed focus.",Twitter Web Client
655952716670234624,2015-10-19 03:44:49,"@RamiSafadi93 No wonder these guys get no where &amp; keep getting killed really growing flowers as there is a civil war raging on, stupidity!",Twitter Web Client
655952065542254596,2015-10-19 03:42:14,HUSSEIN Obama's Christian militias loot Christian towns in north-eastern Syria these guys r also backed by the Kurds http://t.co/EfomAkOVAT,Twitter Web Client
655946332595597312,2015-10-19 03:19:27,Amnesty says HUSSEIN Obama's Kurdish terrorists in Syria are using fight against IS as a pretext to displace non-Kurds from their homes!,Twitter Web Client
655598565754990592,2015-10-18 04:17:33,@AbuAtlantic others even reaching out to non Jews to build up their forces who are mostly feeing to the EU or the US.,Twitter Web Client
655597957744488448,2015-10-18 04:15:08,@AbuAtlantic I wont be surprised if the reports are true for its a well known fact that the Zionist terrorists have been reaching out to,Twitter Web Client
655596869658107904,2015-10-18 04:10:48,"Israel is inviting young Iraqi Shiite fighters to migrate there, claims Iranian/Russian/USA backed Shiite war criminal ""Abu Azrael"".",Twitter Web Client
655596326982303749,2015-10-18 04:08:39,@AbuAtlantic This is a very dangerous new policy the Zionist terrorists are using as many Shiite youth will flee to Israel as better living.,Twitter Web Client
655595871413755904,2015-10-18 04:06:50,@Diamondwhite991 Don't cry miss Crackers turn that frown upside down also don't make me wash that mouth out with soap Missy! :/,Twitter Web Client
655594414719418368,2015-10-18 04:01:03,@AbuAtlantic It seems that the Zionist terrorists are inviting Shiite youth from Iraq &amp; Shiite militias to live in Israel &amp; help them.,Twitter Web Client
655593673099341824,2015-10-18 03:58:06,"Israel is inviting any1 who is with the PMU (Shiite gunmen) or is an Iraqi youth, offering them all their needs in materials, money &amp; stuff!",Twitter Web Client
655593241681661952,2015-10-18 03:56:23,Iranians chant death to America every Friday yet the bastard HUSSEIN Obama still made the Nuke deal making Iran powerful &amp; close to a nuke.,Twitter Web Client
655198688382353413,2015-10-17 01:48:34,Zionist Israeli terrorists r just like the Kurdish red terrorist scum they both hate the truth exposin their crimes &amp; cry like whores online,Twitter Web Client
655197710513889280,2015-10-17 01:44:41,"@ullikemike Hate Zionist fucks like you who want our boys dying for a Zionist state in the ME, a state that takes 6 billion of our tax money",Twitter Web Client
655197134946340868,2015-10-17 01:42:24,Trailer from Vice News showing the crimes of HUSSEIN Obama's Kurdish red terrorist scum in Syria. https://t.co/jNhBI7EsyS,Twitter Web Client
655193844678422528,2015-10-17 01:29:20,Iran is getting stronger everyday soon they will have a Nuke all thanks to that bastard HUSSEIN Obama. The Nuke deal has made Iran powerful!,Twitter Web Client
655189595890413568,2015-10-17 01:12:27,"Once again Kurdish scum-bags on-line are crying rivers over their crimes getting exposed, to the Kurdish red bastards FUCK all of you :)",Twitter Web Client
655106522398130176,2015-10-16 19:42:20,I'm sick &amp; tried of our (USA) tax money 6 billion in total going to Yellow belly Zionist terrorists who only murder defenceless kids &amp; women,Twitter Web Client
655087388184543233,2015-10-16 18:26:18,"These yellow belly racist Israeli Zionist fucks are the cancer in this world, hijacking our (USA) foreign policy.",Twitter Web Client
655085888343404544,2015-10-16 18:20:21,The Palestinians have the absolute right to kill the coward Zionist Israeli thieves brought to their land by UK and sustained by us (USA)!,Twitter Web Client
654807743467925504,2015-10-15 23:55:06,"When our troops are send to the ME its to strengthen Western ideology and dominance. They are if you like, mercenaries not freedom fighters.",Twitter Web Client
654804875247681536,2015-10-15 23:43:42,HUSSEIN Obama's Kurdish terrorist scum committing war crimes against Arab/Turkish civilians!   https://t.co/dso2rfFh46,Twitter Web Client
654803378921299968,2015-10-15 23:37:45,"In 1 village HUSSEIN Obama's YPG terrorists destroyed 211/225 homes, not consistent with shelling but rather the demolition of the village.",Twitter Web Client
